time_open,time_close,side,entry,exit,units,pnl,equity_after,p_up,explored
2024-07-18 14:00:00+00:00,2024-07-18 15:00:00+00:00,1,2468.48002,2461.32498,8.184281078289876,-58.558858486408006,10281.483627287926,0.8883982253162066,False
2024-07-19 07:00:00+00:00,2024-07-19 08:00:00+00:00,-1,2418.2599800000003,2420.48502,7.289212176124837,-16.21878866036341,10265.264838627561,0.005953008336648747,False
2024-07-19 08:00:00+00:00,2024-07-19 09:00:00+00:00,1,2420.48502,2416.19998,7.408461945562995,-31.745555775216797,10233.519282852345,0.8699069327459318,False
2024-07-19 09:00:00+00:00,2024-07-19 10:00:00+00:00,-1,2416.19998,2412.55502,7.436774086644301,27.106744074855627,10260.6260269272,0.02544250805662137,False
2024-07-19 12:00:00+00:00,2024-07-19 13:00:00+00:00,-1,2403.78498,2403.96502,7.4691188715413155,-1.344740161633718,10259.281286765567,0.08978386513069705,False
2024-07-19 13:00:00+00:00,2024-07-19 14:00:00+00:00,1,2403.96502,2398.06998,7.031852855035556,-41.45305385454797,10217.828232911019,0.9976248480572142,False
2024-07-19 14:00:00+00:00,2024-07-19 15:00:00+00:00,-1,2398.06998,2405.46002,6.908057160789672,-51.050818740520526,10166.777414170498,0.05707527414202339,False
2024-07-22 08:00:00+00:00,2024-07-22 09:00:00+00:00,-1,2400.89998,2404.47502,8.864813385936005,-31.69206244725415,10135.085351723243,0.22601708719449182,False
2024-07-22 12:00:00+00:00,2024-07-22 13:00:00+00:00,1,2394.35502,2392.7999800000002,8.049128069529374,-12.516716113238827,10122.568635610003,0.918848225679945,False
2024-07-22 14:00:00+00:00,2024-07-22 15:00:00+00:00,-1,2387.2799800000003,2386.33502,7.452546074971222,7.042357939006779,10129.61099354901,0.03401151391161353,False
2024-07-23 07:00:00+00:00,2024-07-23 08:00:00+00:00,1,2397.94002,2404.08998,8.952570669741407,55.05795151608458,10184.668945065094,0.7694452590330421,False
2024-07-23 14:00:00+00:00,2024-07-23 15:00:00+00:00,1,2402.98502,2405.47998,8.448898166758063,21.079662970134628,10205.748608035228,0.7824779352880429,False
2024-07-24 09:00:00+00:00,2024-07-24 10:00:00+00:00,1,2413.50002,2413.68498,10.188858956228499,1.8845313525444962,10207.633139387774,0.8310574938243661,False
2024-07-24 12:00:00+00:00,2024-07-24 13:00:00+00:00,1,2421.4900199999997,2421.88998,9.88879560606319,3.955122690602932,10211.588262078376,0.8243819484207144,False
2024-07-24 13:00:00+00:00,2024-07-24 14:00:00+00:00,1,2421.89002,2430.37498,8.916665554860735,75.65755056637317,10287.24581264475,0.716377942845163,False
2024-07-24 14:00:00+00:00,2024-07-24 15:00:00+00:00,1,2430.37502,2424.85498,8.254832410556821,-45.56700509956909,10241.67880754518,0.948432206415715,False
2024-07-25 07:00:00+00:00,2024-07-25 08:00:00+00:00,1,2374.06502,2374.71498,6.202216870246805,4.031192876986804,10245.710000422167,0.9871757440172942,False
2024-07-25 08:00:00+00:00,2024-07-25 09:00:00+00:00,1,2374.71502,2373.70998,6.352574548509784,-6.384591524234325,10239.325408897932,0.972789440039034,False
2024-07-25 09:00:00+00:00,2024-07-25 10:00:00+00:00,-1,2373.70998,2381.35502,6.483526024960364,-49.566815801862205,10189.75859309607,0.08540901059823303,False
2024-07-25 12:00:00+00:00,2024-07-25 13:00:00+00:00,1,2371.25002,2365.01498,5.710441872177913,-35.60483349070433,10154.153759605366,0.9925952454962895,False
2024-07-25 14:00:00+00:00,2024-07-25 15:00:00+00:00,1,2366.81002,2363.23998,5.407632709603128,-19.30546507859189,10134.848294526773,0.8974824601851349,False
2024-07-26 07:00:00+00:00,2024-07-26 08:00:00+00:00,1,2371.59002,2373.03498,6.62007903797344,9.565749406708843,10144.414043933482,0.843204920957397,False
2024-07-26 08:00:00+00:00,2024-07-26 09:00:00+00:00,1,2373.03502,2373.81998,6.80766828266133,5.343747295160631,10149.757791228643,0.8451833554852429,False
2024-07-26 09:00:00+00:00,2024-07-26 10:00:00+00:00,1,2373.82002,2372.80498,7.1287519526528085,-7.235968382022321,10142.52182284662,0.8427641028354115,False
2024-07-26 12:00:00+00:00,2024-07-26 13:00:00+00:00,-1,2377.57998,2381.51002,7.464512341240589,-29.335832081570583,10113.185990765049,0.10348520571099756,True
2024-07-26 13:00:00+00:00,2024-07-26 14:00:00+00:00,-1,2381.5099800000003,2381.96502,7.257045417720824,-3.302245946878423,10109.883744818171,0.24070611705078065,False
2024-07-26 14:00:00+00:00,2024-07-26 15:00:00+00:00,1,2381.96502,2385.25498,7.008798877786489,23.058667955962893,10132.942412774135,0.7234573597603916,False
2024-07-29 08:00:00+00:00,2024-07-29 09:00:00+00:00,-1,2390.42998,2392.8250199999998,8.154713202036154,-19.5308643074037,10113.41154846673,0.2542420296100747,False
2024-07-29 12:00:00+00:00,2024-07-29 13:00:00+00:00,-1,2393.90998,2392.1150199999997,8.33420203296464,14.959559281091659,10128.371107747822,0.1904188805383677,False
2024-07-29 13:00:00+00:00,2024-07-29 14:00:00+00:00,-1,2392.11498,2381.30002,8.27226530763848,89.46421841149537,10217.835326159317,0.2742924183657415,False
2024-07-29 14:00:00+00:00,2024-07-29 15:00:00+00:00,1,2381.30002,2376.85998,7.643625677923616,-33.938003755007614,10183.89732240431,0.8031454888038125,False
2024-07-30 07:00:00+00:00,2024-07-30 08:00:00+00:00,-1,2390.36998,2389.51002,10.094478470560897,8.680847705541265,10192.578170109851,0.2726656039377055,False
2024-07-30 08:00:00+00:00,2024-07-30 09:00:00+00:00,-1,2389.5099800000003,2389.20502,10.414894108332405,3.176126107281133,10195.754296217132,0.34394330621576436,False
2024-07-30 09:00:00+00:00,2024-07-30 10:00:00+00:00,-1,2389.20498,2391.74502,10.826389563869437,-27.499462547809436,10168.254833669322,0.30921246007373737,False
2024-07-30 13:00:00+00:00,2024-07-30 14:00:00+00:00,-1,2394.23998,2391.71502,9.939314555355168,25.09637167968697,10193.351205349009,0.16847206755883057,False
2024-07-30 14:00:00+00:00,2024-07-30 15:00:00+00:00,-1,2391.71498,2385.39002,9.52812506085684,60.265009884920644,10253.61621523393,0.21633901017198004,False
2024-07-31 07:00:00+00:00,2024-07-31 08:00:00+00:00,-1,2417.23998,2421.50002,8.228328901686591,-35.05301025434191,10218.563204979588,0.25965412544355165,False
2024-07-31 08:00:00+00:00,2024-07-31 09:00:00+00:00,1,2421.50002,2421.07998,8.191811370217867,-3.4408884479460813,10215.122316531642,0.7612721943297996,False
2024-07-31 09:00:00+00:00,2024-07-31 10:00:00+00:00,-1,2421.07998,2418.58502,8.364551828685013,20.86922223049589,10235.991538762139,0.25264577639169156,False
2024-07-31 12:00:00+00:00,2024-07-31 13:00:00+00:00,-1,2420.49498,2426.3250199999998,8.57377444367364,-49.98544795759358,10186.006090804545,0.3331757069505316,False
2024-07-31 14:00:00+00:00,2024-07-31 15:00:00+00:00,-1,2422.53998,2423.15002,7.841654830224973,-4.783723112630649,10181.222367691915,0.32454023294714757,False
2024-08-01 07:00:00+00:00,2024-08-01 08:00:00+00:00,1,2440.39002,2433.89998,7.678815115063131,-49.83581724936187,10131.386550442552,0.7624427254041666,False
2024-08-01 08:00:00+00:00,2024-08-01 09:00:00+00:00,1,2433.90002,2433.09498,7.438805164336571,-5.988535709498927,10125.398014733053,0.8577800114173976,False
2024-08-01 12:00:00+00:00,2024-08-01 13:00:00+00:00,-1,2450.7799800000003,2453.68502,6.985286537497837,-20.292536802890233,10105.105477930163,0.06730563040976027,False
2024-08-02 07:00:00+00:00,2024-08-02 08:00:00+00:00,-1,2461.68998,2462.0750199999998,6.63950525421553,-2.556475103080907,10102.549002827081,0.06610986734532134,True
2024-08-02 09:00:00+00:00,2024-08-02 10:00:00+00:00,1,2463.9900199999997,2463.60498,7.12736857437364,-2.744321995874421,10099.804680831206,0.6972117400035259,False
2024-08-02 12:00:00+00:00,2024-08-02 13:00:00+00:00,-1,2472.96498,2469.95502,6.336937275870766,19.073927722881994,10118.878608554089,0.08113090296173468,False
2024-08-02 13:00:00+00:00,2024-08-02 14:00:00+00:00,-1,2469.95498,2431.5950199999997,5.798929621529708,222.44670832469606,10341.325316878785,0.3470669590898773,False
2024-08-02 14:00:00+00:00,2024-08-02 15:00:00+00:00,1,2431.5950199999997,2433.29498,4.538593558573851,7.7154275058349,10349.04074438462,0.999996309546622,False
2024-08-05 07:00:00+00:00,2024-08-05 08:00:00+00:00,1,2432.04002,2425.03998,3.7865865479050744,-26.506257298797056,10322.534487085823,0.9480555070691126,False
2024-08-05 08:00:00+00:00,2024-08-05 09:00:00+00:00,-1,2425.03998,2424.21002,3.82609335324616,3.175504439460291,10325.709991525282,0.11822944041418135,False
2024-08-05 09:00:00+00:00,2024-08-05 10:00:00+00:00,-1,2424.20998,2408.57002,3.907226221721347,61.1088618186729,10386.818853343955,0.08507999969466223,True
2024-08-05 12:00:00+00:00,2024-08-05 13:00:00+00:00,-1,2374.62498,2393.57002,3.386972587572326,-64.16633115046143,10322.652522193493,0.013974707954151613,False
2024-08-05 13:00:00+00:00,2024-08-05 14:00:00+00:00,1,2393.57002,2396.66998,3.2584819799476787,10.10116379855864,10332.753685992053,0.9999999814771096,False
2024-08-05 14:00:00+00:00,2024-08-05 15:00:00+00:00,1,2396.67002,2402.86998,3.3412972129204532,20.71590906821802,10353.46959506027,0.9999982238640429,False
2024-08-06 07:00:00+00:00,2024-08-06 08:00:00+00:00,-1,2409.89998,2411.15002,4.796101355617846,-5.995318538576047,10347.474276521694,0.058775392600246064,False
2024-08-06 09:00:00+00:00,2024-08-06 10:00:00+00:00,1,2413.46502,2412.46998,5.093121269608413,-5.067859388112401,10342.406417133581,0.6494545558301926,False
2024-08-06 12:00:00+00:00,2024-08-06 13:00:00+00:00,1,2393.06002,2395.81498,5.058176818778196,13.935074808662241,10356.341491942243,0.9992550026564158,False
2024-08-06 13:00:00+00:00,2024-08-06 14:00:00+00:00,1,2395.81502,2388.48998,5.047129711912718,-36.970427024950006,10319.371064917294,0.9995972777103783,False
2024-08-06 14:00:00+00:00,2024-08-06 15:00:00+00:00,1,2388.4900199999997,2387.60998,4.806246139832737,-4.229688852896255,10315.141376064397,0.9965675172035058,False
2024-08-07 07:00:00+00:00,2024-08-07 08:00:00+00:00,1,2389.42002,2393.39998,6.523420233848657,25.96295159390908,10341.104327658306,0.22359599515386436,True
2024-08-07 08:00:00+00:00,2024-08-07 09:00:00+00:00,-1,2393.39998,2394.37502,6.693823384173635,-6.526745552503376,10334.577582105803,0.3401117049051106,True
2024-08-07 09:00:00+00:00,2024-08-07 10:00:00+00:00,1,2394.37502,2397.5299800000003,6.929200382913382,21.861350040078488,10356.438932145882,0.7265252974324493,False
2024-08-07 12:00:00+00:00,2024-08-07 13:00:00+00:00,-1,2403.86498,2400.12502,7.003668619682385,26.19344049086651,10382.632372636748,0.019707260974062696,False
2024-08-07 13:00:00+00:00,2024-08-07 14:00:00+00:00,-1,2400.12498,2399.14002,6.992239394824781,6.887076114328213,10389.519448751076,0.05734002645648886,False
2024-08-07 14:00:00+00:00,2024-08-07 15:00:00+00:00,-1,2399.13998,2394.60002,7.128513504438691,32.36316616961194,10421.882614920689,0.10342947215916755,False
2024-08-08 07:00:00+00:00,2024-08-08 08:00:00+00:00,1,2396.92002,2394.60998,8.461181180057036,-19.54566697317764,10402.336947947511,0.6958655145097873,False
2024-08-08 09:00:00+00:00,2024-08-08 10:00:00+00:00,1,2396.31502,2405.32498,8.629421849686903,77.75074568880383,10480.087693636315,0.7798867283086057,False
2024-08-08 12:00:00+00:00,2024-08-08 13:00:00+00:00,-1,2408.1749800000002,2414.21002,7.906945369525649,-47.71873158290012,10432.368962053415,0.007440147064343902,False
2024-08-08 13:00:00+00:00,2024-08-08 14:00:00+00:00,-1,2414.20998,2413.83002,7.351336807752321,2.7932139334751165,10435.16217598689,0.2090250651083182,False
2024-08-08 14:00:00+00:00,2024-08-08 15:00:00+00:00,-1,2413.82998,2418.69002,6.8081452985346536,-33.087858476690535,10402.0743175102,0.04930936391509031,False
2024-08-09 08:00:00+00:00,2024-08-09 09:00:00+00:00,1,2424.55002,2423.64498,8.731300934051454,-7.902176597354793,10394.172140912846,0.7064560230343041,False
2024-08-09 12:00:00+00:00,2024-08-09 13:00:00+00:00,-1,2429.74498,2426.73002,8.593385124584884,25.908712415218215,10420.080853328063,0.21815846788806262,False
2024-08-09 13:00:00+00:00,2024-08-09 14:00:00+00:00,-1,2426.72998,2428.80002,8.041420023720434,-16.646061105902753,10403.43479222216,0.2906530850593289,False
2024-08-12 08:00:00+00:00,2024-08-12 09:00:00+00:00,1,2442.07002,2442.76998,9.865595478031926,6.905522210802428,10410.340314432962,0.8324775454128135,False
2024-08-12 09:00:00+00:00,2024-08-12 10:00:00+00:00,1,2442.77002,2443.90998,9.979294264707331,11.375996289995506,10421.716310722957,0.8754524687975447,False
2024-08-12 12:00:00+00:00,2024-08-12 13:00:00+00:00,1,2444.48502,2454.2599800000003,10.486279888953975,102.50296646333156,10524.219277186288,0.7370738618498295,False
2024-08-12 13:00:00+00:00,2024-08-12 14:00:00+00:00,1,2454.26002,2453.4249800000002,9.209290728024127,-7.6901261295286725,10516.52915105676,0.6472901299651671,False
2024-08-12 14:00:00+00:00,2024-08-12 15:00:00+00:00,-1,2453.4249800000002,2459.90502,8.636703335463377,-55.966183081935384,10460.562967974825,0.11417560114183171,False
2024-08-13 07:00:00+00:00,2024-08-13 08:00:00+00:00,1,2464.3250199999998,2460.6749800000002,9.206339523914718,-33.603507515865395,10426.95946045896,0.8464801310334424,False
2024-08-13 08:00:00+00:00,2024-08-13 09:00:00+00:00,1,2460.67502,2460.73998,9.207578838540524,0.5981243213488376,10427.557584780308,0.7357328886186474,False
2024-08-13 09:00:00+00:00,2024-08-13 10:00:00+00:00,1,2460.7400199999997,2462.23498,9.503900890987923,14.20795167599555,10441.765536456303,0.7866895361529659,False
2024-08-13 14:00:00+00:00,2024-08-13 15:00:00+00:00,-1,2471.41998,2468.66002,7.969461456953141,21.995394842734935,10463.760931299039,0.32739237605346877,False
